#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115338,34,204335728303
0,115339,34,204335728303
0,115339,34,204335728303
0,115339,34,204335728303
0,115339,34,204335728303
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335739953
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115339,34,204335751456
0,115333,34,204335751456
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335762831
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335774396
0,115333,34,204335785852
0,115333,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335785852
0,115319,34,204335797379
0,115319,34,204335797379
0,115319,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
